x,y,nx_in_y,nx_not_in_y,not_nx_in_y,not_nx_not_in_y,oddsr,p,p_adj_bh
[381]Lys->AminoadipicAcid,ß-bridge,20,3500,60766,10424870,0.9803292254597261,1.0,1.0
[381]Lys->AminoadipicAcid,ß-strand,428,3092,1238024,9247612,1.0339625757087396,0.5343462112004467,0.6620654584783986
[381]Lys->AminoadipicAcid,α-helix,1240,2280,3339418,7146218,1.1638374153924689,1.826071170614262e-05,6.942605656855118e-05
[381]Lys->AminoadipicAcid,π-helix,19,3501,43324,10442312,1.3080658516892083,0.2986763872019797,0.4233874605922566
[387]Phycocyanobilin,3₁₀-helix,15,570,266508,10222063,1.0093567843919764,1.0,1.0
[387]Phycocyanobilin,IDR,65,520,2660169,7828402,0.36785266274435946,3.4118705024707564e-15,2.809840449292852e-14
[387]Phycocyanobilin,PPII-helix,18,567,400867,10087704,0.7988798564825027,0.40540033933923014,0.537555395622886
[387]Phycocyanobilin,bend,40,545,631743,9856828,1.1451443346917856,0.45865538970315745,0.5898978387466806
[387]Phycocyanobilin,turn,40,545,855542,9633029,0.8263899408238211,0.2755962771046015,0.3965045339239491
[387]Phycocyanobilin,unassigned,110,475,943910,9544661,2.3416878170253743,2.1493453307642897e-16,1.9152804989323672e-15
[387]Phycocyanobilin,ß-strand,139,446,1238313,9250258,2.328109243546693,5.794779291342686e-19,5.9895026440477245e-18
[387]Phycocyanobilin,α-helix,142,443,3340516,7148055,0.6858970696264232,0.00010090296867057754,0.0003462436545913769
[388]Phycoerythrobilin,3₁₀-helix,18,601,266505,10222032,1.148761594786723,0.6509057043371358,0.763853028348751
[388]Phycoerythrobilin,IDR,62,557,2660172,7828365,0.3275652650054342,2.5624620612548395e-18,2.5504739346524776e-17
[388]Phycoerythrobilin,PPII-helix,18,601,400867,10087670,0.7536827819212671,0.27957734134104073,0.4008766933129329
[388]Phycoerythrobilin,bend,46,573,631737,9856800,1.2525724076293363,0.16510330478805182,0.2622138333585669
[388]Phycoerythrobilin,turn,45,574,855537,9633000,0.8827208506844891,0.4636155120527753,0.5952277607597362
[388]Phycoerythrobilin,unassigned,91,528,943929,9544608,1.7427144703391115,1.0272715434759924e-06,4.537412198086866e-06
[388]Phycoerythrobilin,ß-strand,167,452,1238285,9250252,2.760012114957309,2.7098449392781743e-31,4.4490251639724625e-30
[388]Phycoerythrobilin,α-helix,152,467,3340506,7148031,0.6964675372988506,0.00011734783592249226,0.00039865472403209943
[389]Phytochromobilin,3₁₀-helix,15,469,266508,10222164,1.2267357179867437,0.5247656306937354,0.6532065602930797
[389]Phytochromobilin,IDR,49,435,2660185,7828487,0.3314918211007665,1.963927618891935e-14,1.5286302472655824e-13
[389]Phytochromobilin,PPII-helix,21,463,400864,10087808,1.141400492861984,0.6350352164502489,0.7502290178609372
[389]Phytochromobilin,bend,35,449,631748,9856924,1.2162398688671119,0.306914720532235,0.4315909014149248
[389]Phytochromobilin,turn,34,450,855548,9633124,0.8507249570515688,0.4082991829679521,0.539677874251712
[389]Phytochromobilin,unassigned,72,412,943948,9544724,1.767057104223406,9.084936898437649e-06,3.590582099821373e-05
[389]Phytochromobilin,ß-strand,110,374,1238342,9250330,2.1970386969977977,1.6453882130054654e-13,1.2175872776240444e-12
[389]Phytochromobilin,α-helix,136,348,3340522,7148150,0.8362554969125997,0.08510000264819675,0.15214307196137697
[390]Heme,3₁₀-helix,15,475,266508,10222158,1.2112393979681069,0.5563017472013689,0.6802151795079175
[390]Heme,IDR,94,396,2660140,7828526,0.6985671711817704,0.0019919946778572833,0.005491968048131365
[390]Heme,PPII-helix,16,474,400869,10087797,0.8494454658014956,0.5997048139736493,0.7197823592489422
[390]Heme,bend,29,461,631754,9856912,0.9814992033645101,0.9979263055558295,1.0
[390]Heme,turn,50,440,855532,9633134,1.2795246912819371,0.11566559335584511,0.19626503976279322
[390]Heme,unassigned,64,426,943956,9544710,1.5190825019953484,0.00219492088885616,0.0060060375447478845
[390]Heme,ß-strand,95,395,1238357,9250309,1.7965399806029227,2.891465706109821e-07,1.355723039063062e-06
[390]Heme,α-helix,105,385,3340553,7148113,0.5835816296392734,9.459088571373271e-07,4.196186467891566e-06
[391]Molybdopterin,IDR,3,24,2660231,7828898,0.3678673957261606,0.13866438721150948,0.227952466549249
[391]Molybdopterin,α-helix,4,23,3340654,7148475,0.37214660467030136,0.09040200468033412,0.16027522079784237
[392]Quinone,3₁₀-helix,163,3848,266360,10218785,1.6251101269708605,1.2023052392110222e-09,6.968184507845038e-09
[392]Quinone,IDR,328,3683,2659906,7825239,0.262001300159248,5.989052561064276e-138,4.307056672787914e-136
[392]Quinone,PPII-helix,73,3938,400812,10084333,0.46639470490952123,4.931849478225921e-11,3.14382315053952e-10
[392]Quinone,bend,245,3766,631538,9853607,1.015036169857404,0.8468624978869319,0.9211929940798198
[392]Quinone,loop,8,4003,40677,10444468,0.5131470127890598,0.072947218815123,0.13427126866258762
[392]Quinone,turn,319,3692,855263,9629882,0.9728598312758645,0.6580781328678444,0.7697931148735885
[392]Quinone,unassigned,443,3568,943577,9541568,1.255513202595993,6.85446650722217e-06,2.740713076419452e-05
[392]Quinone,ß-bridge,70,3941,60716,10424429,3.04958490023786,6.335657464911428e-22,7.593865496675529e-21
[392]Quinone,ß-strand,1115,2896,1237337,9247808,2.8775780665693307,5.67164457512521e-216,6.435426044575405e-214
[392]Quinone,α-helix,1222,2789,3339436,7145709,0.9375509821459317,0.06250216592637849,0.11780585427098136
[392]Quinone,π-helix,25,3986,43318,10441827,1.5118573335776284,0.051027331628680846,0.09891630800912847
[393]Glucosylgalactosyl,3₁₀-helix,30,1368,266493,10221265,0.8411123303261776,0.3933079981387807,0.5255772411663476
[393]Glucosylgalactosyl,IDR,272,1126,2659962,7827796,0.7108771915401085,4.545915199805702e-07,2.0873599829323664e-06
[393]Glucosylgalactosyl,PPII-helix,73,1325,400812,10086946,1.386519437240515,0.007805094529636848,0.018961765340771188
[393]Glucosylgalactosyl,bend,95,1303,631688,9856070,1.1375757933404915,0.247085743070255,0.36410383957192555
[393]Glucosylgalactosyl,loop,8,1390,40677,10447081,1.478159276546607,0.3713524371246122,0.5021518919381012
[393]Glucosylgalactosyl,turn,147,1251,855435,9632323,1.3231346627619962,0.0015098085965439484,0.004275697556269218
[393]Glucosylgalactosyl,unassigned,158,1240,943862,9543896,1.288405583621061,0.003067207493001893,0.008180031162684379
[393]Glucosylgalactosyl,ß-bridge,4,1394,60782,10426976,0.49224419730469365,0.204401046719866,0.3126637940538154
[393]Glucosylgalactosyl,ß-strand,160,1238,1238292,9249466,0.9653680719746095,0.7053623978183687,0.8086170640459341
[393]Glucosylgalactosyl,α-helix,444,954,3340214,7147544,0.9959032301372563,0.9659032385172062,1.0
[393]Glucosylgalactosyl,π-helix,7,1391,43336,10444422,1.212848340561114,0.762996051997184,0.8583075218104476
[395]PhosphoribosyldephosphoCoA,3₁₀-helix,5,283,266518,10222350,0.6776536311219653,0.4960450301614949,0.6253559559074362
[395]PhosphoribosyldephosphoCoA,IDR,127,161,2660107,7828761,2.3215164952023004,4.4787507470422466e-13,3.2483666639769475e-12
[395]PhosphoribosyldephosphoCoA,PPII-helix,8,280,400877,10087991,0.7189943905130858,0.44097610773493157,0.572204321752112
[395]PhosphoribosyldephosphoCoA,bend,23,265,631760,9857108,1.3541892192162774,0.20184095441058283,0.3102347721915822
[395]PhosphoribosyldephosphoCoA,turn,26,262,855556,9633312,1.1173757494746777,0.6654661071230086,0.7762740524958456
[395]PhosphoribosyldephosphoCoA,unassigned,29,259,943991,9544877,1.1321415156970793,0.5952387345561936,0.7151268185044528
[395]PhosphoribosyldephosphoCoA,ß-strand,29,259,1238423,9250445,0.8363572963108017,0.4107986669731064,0.5422797294634646
[395]PhosphoribosyldephosphoCoA,α-helix,37,251,3340621,7148247,0.31542807561422087,6.965726623430378e-12,4.710860945594107e-11
[396]GlycerylPE,3₁₀-helix,94,2798,266429,10219835,1.2886724168898376,0.01800357759247633,0.039812155559629345
[396]GlycerylPE,IDR,719,2173,2659515,7826749,0.9737514701173863,0.5506341407938906,0.6755256902675649
[396]GlycerylPE,PPII-helix,88,2804,400797,10085467,0.7897255944349714,0.032606061534183696,0.06705056391201851
[396]GlycerylPE,bend,194,2698,631589,9854675,1.1219345779873098,0.13120329840878045,0.21807423231615658
[396]GlycerylPE,loop,18,2874,40667,10445597,1.6087067050461734,0.06014374047092575,0.11416672983411076
[396]GlycerylPE,turn,273,2619,855309,9630955,1.1737442030037315,0.012874828982920063,0.029529959248125775
[396]GlycerylPE,unassigned,218,2674,943802,9542462,0.8242797610733855,0.006626745891479848,0.016417352994612375
[396]GlycerylPE,ß-bridge,4,2888,60782,10425482,0.23756582148946814,0.0026667072440617447,0.007204342427608078
[396]GlycerylPE,ß-strand,261,2631,1238191,9248073,0.7409403830241339,4.061010219453736e-06,1.673568860414106e-05
[396]GlycerylPE,α-helix,1014,1878,3339644,7146620,1.1554279878229106,0.00022430561397584068,0.000731356618748814
[396]GlycerylPE,π-helix,5,2887,43338,10442926,0.41732706955450893,0.061480770995652835,0.11631004694472152
[397]Triiodothyronine,IDR,1,25,2660233,7828897,0.11771746309439812,0.021665196759020424,0.04685408498583578
[397]Triiodothyronine,α-helix,9,17,3340649,7148481,1.132860692990036,0.9264339938429997,0.9808326876306143
[398]Thyroxine,IDR,11,35,2660223,7828887,0.9249252197493003,0.9550289066950453,0.9981781578549924
[398]Thyroxine,ß-strand,8,38,1238444,9250666,1.572544767126287,0.344524969674345,0.472634200740786
[398]Thyroxine,α-helix,14,32,3340644,7148466,0.9361829261064633,0.9620382905434489,1.0
[400]Tyr->Dha,3₁₀-helix,55,1270,266468,10221363,1.661203044102502,0.00027573552237950016,0.0008871490720036092
[400]Tyr->Dha,IDR,132,1193,2660102,7827729,0.325589941407077,8.269618175689073e-38,1.730519278896246e-36
[400]Tyr->Dha,PPII-helix,21,1304,400864,10086967,0.40523341323538703,2.9701427497352702e-05,0.00010910466820250569
[400]Tyr->Dha,bend,77,1248,631706,9856125,0.9626476184210815,0.789889665563583,0.8792624007777752
[400]Tyr->Dha,loop,3,1322,40682,10447149,0.5827540398386035,0.4687031558158147,0.5999389205199296
[400]Tyr->Dha,turn,103,1222,855479,9632352,0.9490498187012194,0.6458614299452528,0.759854484170613
[400]Tyr->Dha,unassigned,147,1178,943873,9543958,1.2617897662295388,0.008894257890276211,0.021261273777036672
[400]Tyr->Dha,ß-bridge,20,1305,60766,10427065,2.6297890671116626,1.8791186200009316e-05,7.128365285085258e-05
[400]Tyr->Dha,ß-strand,345,980,1238107,9249724,2.6300476354265845,1.0672960243912831e-57,3.096371307126075e-56
[400]Tyr->Dha,α-helix,411,914,3340247,7147584,0.9622242803793649,0.535981845380631,0.6630377718493146
[400]Tyr->Dha,π-helix,11,1314,43332,10444499,2.017791081313215,0.03139261701682012,0.06497393696306587
[401]Didehydro,3₁₀-helix,730,18084,265793,10204549,1.5498106398526794,2.046587621228072e-31,3.381837020708911e-30
[401]Didehydro,IDR,3713,15101,2656521,7813821,0.7232183659393355,1.8657158157901683e-70,6.569893072706621e-69
[401]Didehydro,PPII-helix,487,18327,400398,10069944,0.6683019637562443,1.219150087186606e-18,1.2375706451639784e-17
[401]Didehydro,bend,1551,17263,630232,9840110,1.4027976508123838,1.6656456854650425e-37,3.4572304349530514e-36
[401]Didehydro,loop,82,18732,40603,10429739,1.1244626140917133,0.31693863809916534,0.442155378725229
[401]Didehydro,turn,2031,16783,853551,9616791,1.363455697458419,6.709701977489369e-40,1.4640913802162702e-38
[401]Didehydro,unassigned,2472,16342,941548,9528794,1.5308714834274562,1.24566959725651e-87,5.530773011818904e-86
[401]Didehydro,ß-bridge,213,18601,60573,10409769,1.9679103937004851,2.596552076477775e-23,3.31449872562388e-22
[401]Didehydro,ß-strand,2991,15823,1235461,9234881,1.4129599366984547,9.378996332023321e-68,3.1714672365106677e-66
[401]Didehydro,α-helix,4479,14335,3336179,7134163,0.6681547322032695,4.572127808615083e-124,2.779200546522454e-122
[401]Didehydro,π-helix,65,18749,43278,10427064,0.8352761946277876,0.16373140770932246,0.26068368187209245
[402]Cys->Oxoalanine,3₁₀-helix,56,1987,266467,10220646,1.080998456477025,0.6138553105758754,0.7326660158486255
[402]Cys->Oxoalanine,IDR,145,1898,2660089,7827024,0.22478756990621634,4.34765229977396e-80,1.7759290114116672e-78
[402]Cys->Oxoalanine,PPII-helix,60,1983,400825,10086288,0.7613863728299414,0.04245735846132744,0.08396098849865914
[402]Cys->Oxoalanine,bend,139,1904,631644,9855469,1.1390761988297418,0.15086546021097572,0.24454572693245777
[402]Cys->Oxoalanine,loop,16,2027,40669,10446444,2.027548355869445,0.0070038201984848015,0.017242770459721987
[402]Cys->Oxoalanine,turn,214,1829,855368,9631745,1.3175043114590324,0.00015197070925952277,0.0005071649944307996
[402]Cys->Oxoalanine,unassigned,311,1732,943709,9543404,1.8158405643486262,1.2364315846002358e-22,1.5398096758460498e-21
[402]Cys->Oxoalanine,ß-bridge,33,2010,60753,10426360,2.817622912055691,1.7168728198077569e-09,9.89430318051739e-09
[402]Cys->Oxoalanine,ß-strand,513,1530,1237939,9249174,2.505126371569292,3.131664367620336e-77,1.220631928325911e-75
[402]Cys->Oxoalanine,α-helix,547,1496,3340111,7147002,0.7823817955283073,9.596526686703067e-07,4.249771488491401e-06
[402]Cys->Oxoalanine,π-helix,9,2034,43334,10443779,1.0664007823977657,0.9840468221634876,1.0
[405]Phosphoadenosine,3₁₀-helix,112,3889,266411,10218744,1.1046519057912265,0.32293160265087684,0.44892152549288783
[405]Phosphoadenosine,IDR,807,3194,2659427,7825728,0.7434902853173427,5.0251655924718586e-14,3.835350600173589e-13
[405]Phosphoadenosine,PPII-helix,121,3880,400764,10084391,0.7847198133780973,0.009573164880271583,0.022724583858050536
[405]Phosphoadenosine,bend,327,3674,631456,9853699,1.388880237289894,1.32124731090964e-08,7.056787415799815e-08
[405]Phosphoadenosine,loop,21,3980,40664,10444491,1.3552312454956268,0.20511367988372547,0.3134721489034128
[405]Phosphoadenosine,turn,353,3648,855229,9629926,1.089583220764735,0.1309245004022435,0.2177526055550017
[405]Phosphoadenosine,unassigned,483,3518,943537,9541618,1.388399299361268,1.3457681014880606e-11,8.958920373139554e-11
[405]Phosphoadenosine,ß-bridge,40,3961,60746,10424409,1.7329614649892056,0.000677678243774855,0.0020474704808961003
[405]Phosphoadenosine,ß-strand,650,3351,1237802,9247353,1.4491227849593218,4.014993420332656e-18,3.94241469311895e-17
[405]Phosphoadenosine,α-helix,1071,2930,3339587,7145568,0.7821064097551021,5.904611881902162e-12,4.0145070930748927e-11
[405]Phosphoadenosine,π-helix,15,3986,43328,10441827,0.9069050402868681,0.7990432241948275,0.887709900508875
[407]Hydroxycinnamyl,3₁₀-helix,54,1780,266469,10220853,1.1636281193996847,0.3059152708307948,0.4305411722331969
[407]Hydroxycinnamyl,IDR,127,1707,2660107,7827215,0.21891642994414576,2.1227263067466456e-73,7.797583109531204e-72
[407]Hydroxycinnamyl,PPII-helix,65,1769,400820,10086502,0.9246486054633789,0.5758054732695359,0.6989314318438997
[407]Hydroxycinnamyl,bend,137,1697,631646,9855676,1.2596543548908428,0.010605797302565131,0.024909476093329143
[407]Hydroxycinnamyl,loop,14,1820,40671,10446651,1.9758268507328034,0.016425757199160094,0.036704558537816824
[407]Hydroxycinnamyl,turn,167,1667,855415,9631907,1.1280186769938378,0.14923250468362662,0.2426691620747126
[407]Hydroxycinnamyl,unassigned,324,1510,943696,9543626,2.1699481682899115,3.089256486904858e-38,6.491252519397616e-37
[407]Hydroxycinnamyl,ß-bridge,32,1802,60754,10426568,3.0476261740319406,1.350570004264737e-10,8.379113538002123e-10
[407]Hydroxycinnamyl,ß-strand,492,1342,1237960,9249362,2.739162211915483,4.188379617331337e-88,1.90945235054409e-86
[407]Hydroxycinnamyl,α-helix,415,1419,3340243,7147079,0.625772136093426,2.87983024672558e-17,2.707995071782838e-16
[407]Hydroxycinnamyl,π-helix,7,1827,43336,10443986,0.9233725316284692,0.9772297566027249,1.0
[408]Glycosyl,3₁₀-helix,63,2212,266460,10220421,1.092426404989183,0.5317075968765987,0.6595964503527486
[408]Glycosyl,IDR,579,1696,2659655,7827226,1.0046974133189284,0.941601012595948,0.9897237389345127
[408]Glycosyl,PPII-helix,466,1809,400419,10086462,6.4889067010763934,0.0,0.0
[408]Glycosyl,bend,149,2126,631634,9855247,1.0935156985404377,0.3119867279519724,0.43703819833272184
[408]Glycosyl,loop,17,2258,40668,10446213,1.9338867855441235,0.009617978769486028,0.022820352972581625
[408]Glycosyl,turn,286,1989,855296,9631585,1.6192450225999808,1.924420693974901e-14,1.5001667272421136e-13
[408]Glycosyl,unassigned,361,1914,943659,9543222,1.9074150672905426,3.660187838459173e-30,5.85859533014813e-29
[408]Glycosyl,ß-bridge,16,2259,60770,10426111,1.2151694977171743,0.5223054610773097,0.6510966026027205
[408]Glycosyl,ß-strand,146,2129,1238306,9248575,0.5121816794738352,2.1144084527538833e-15,1.7727700426537484e-14
[408]Glycosyl,α-helix,188,2087,3340470,7146411,0.19271513068574805,1.3346640816182832e-128,8.626322532586018e-127
[408]Glycosyl,π-helix,3,2272,43340,10443541,0.31817920820957124,0.05376557572230114,0.10363540800765589
[409]FMNH,3₁₀-helix,17,793,266506,10221840,0.8222385260763999,0.49139878226088596,0.6207526428065521
[409]FMNH,IDR,135,675,2660099,7828247,0.5885680946461015,1.6264395157667222e-08,8.596894583338388e-08
[409]FMNH,PPII-helix,22,788,400863,10087483,0.7025598172957074,0.12114067650644585,0.2042725394964816
[409]FMNH,bend,70,740,631713,9856633,1.4759617147386592,0.002221072950378256,0.006071091265862621
[409]FMNH,turn,60,750,855522,9632824,0.9007669235858341,0.47454713830949236,0.604992724870298
[409]FMNH,unassigned,113,697,943907,9544439,1.639331806603111,1.16095235885657e-06,5.101396509743242e-06
[409]FMNH,ß-strand,166,644,1238286,9250060,1.925510129343984,2.7959134011807676e-14,2.1663025533276172e-13
[409]FMNH,α-helix,205,605,3340453,7147893,0.7250553534441324,7.568814341039532e-05,0.0002647011371599168
[410]Archaeol,IDR,2,29,2660232,7828893,0.20296111586223073,0.026860253471567633,0.0566729149693489
[410]Archaeol,α-helix,7,24,3340651,7148474,0.6241213414191825,0.3602686779097829,0.48962785983693147
[413]Phosphoguanosine,3₁₀-helix,39,1260,266484,10221373,1.1872226135617183,0.3327494665282227,0.46031394638122597
[413]Phosphoguanosine,IDR,171,1128,2660063,7827794,0.4461023143580802,7.254479825669484e-24,9.497788202530356e-23
[413]Phosphoguanosine,PPII-helix,50,1249,400835,10087022,1.0074068460551369,1.0,1.0
[413]Phosphoguanosine,bend,112,1187,631671,9856186,1.4722625174291828,0.00010495358419189044,0.00035893704010970704
[413]Phosphoguanosine,loop,6,1293,40679,10447178,1.1917398220884934,0.8367888181680474,0.9131590085935303
[413]Phosphoguanosine,turn,144,1155,855438,9632419,1.4038714275421085,0.00014124817749098574,0.0004747947296043273
[413]Phosphoguanosine,unassigned,130,1169,943890,9543967,1.1244402554809743,0.2221833941243339,0.33455276036533443
[413]Phosphoguanosine,ß-bridge,7,1292,60779,10427078,0.9294897358684209,0.9918709638976749,1.0
[413]Phosphoguanosine,ß-strand,195,1104,1238257,9249600,1.3194037017882534,0.0004055483470024894,0.0012782283085152535
[413]Phosphoguanosine,α-helix,439,860,3340219,7147638,1.0923295337194052,0.13989575408560684,0.22975481516922114
[413]Phosphoguanosine,π-helix,6,1293,43337,10444520,1.1183619105154783,0.9543624887292894,0.9981781578549924
[414]Hydroxymethyl,3₁₀-helix,249,6543,266274,10216090,1.4600857913208423,4.747000352785591e-09,2.651880065790287e-08
[414]Hydroxymethyl,IDR,954,5838,2659280,7823084,0.4807266627015208,7.397534248255265e-102,3.894001017689833e-100
[414]Hydroxymethyl,PPII-helix,112,6680,400773,10081591,0.42176659473830297,1.258326121256963e-20,1.3997850054767e-19
[414]Hydroxymethyl,bend,695,6097,631088,9851276,1.7793901168157273,5.00459007740731e-48,1.240458103652511e-46
